;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
1045;1045;quimtorraipla;jxcat;L’EOI de Lleida, colpejada per la brutalitat policíaca el primer d’octubre, recorda aquella jornada històrica exposant una porta destrossada. L’1-O va ser un dia de victòria. Vam votar i vam guanyar. ;2018-09-28 13:35:49;556;1508;ca;L’EOI de Lleida, colpejada per la brutalitat policíaca el primer d’octubre, recorda aquella jornada històrica exposant una porta destrossada. L’1-O va ser un dia de victòria. Vam votar i vam guanyar. ;L’EOI de Lleida, colpejada per la brutalitat policíaca el primer d’octubre, recorda aquella jornada històrica exposant una porta destrossada. L’1-O va ser un dia de victòria. Vam votar i vam guanyar. ;28;9;2018
1046;1046;adacolau;comuns;"Respeto sinceramente los sentimientos religiosos.
Con la misma sinceridad, no respeto nada la censura ni el abuso de poder.
#mecagoendios 
#WillyToledoLibertad";2018-09-12 21:10:22;1240;4960;es;"Respeto sinceramente los sentimientos religiosos.
Con la misma sinceridad, no respeto nada la censura ni el abuso de poder.
#mecagoendios 
#WillyToledoLibertad";Respecte sincerament els sentiments religiosos. Amb la mateixa sinceritat, no respecte res la censura ni l'abús de poder. #mecagoendios #WillyToledoLibertad ;12;9;2018
1047;1047;krls;jxcat;Som un poble que lluita des de la democràcia i que vol respecte per les decisions dels seus ciutadans. L'#11S2018 es tornaran a omplir els carrers de Catalunya amb els ciutadans que van protegir les urnes, van fer el referèndum i van aguantar la violència policial de l’estat. ;2018-09-09 18:25:07;3587;9309;ca;Som un poble que lluita des de la democràcia i que vol respecte per les decisions dels seus ciutadans. L'#11S2018 es tornaran a omplir els carrers de Catalunya amb els ciutadans que van protegir les urnes, van fer el referèndum i van aguantar la violència policial de l’estat. ;Som un poble que lluita des de la democràcia i que vol respecte per les decisions dels seus ciutadans. L'#11S2018 es tornaran a omplir els carrers de Catalunya amb els ciutadans que van protegir les urnes, van fer el referèndum i van aguantar la violència policial de l’estat. ;9;9;2018
1048;1048;krls;jxcat;Molta força i molts d'ànims amic conseller @jordiPuignero . Gràcies pel teu compromís amb els drets digitals dels ciutadans, sense els quals no es pot garantir la llibertat d'expressió. ;2018-10-30 08:40:41;1345;4032;ca;Molta força i molts d'ànims amic conseller @jordiPuignero . Gràcies pel teu compromís amb els drets digitals dels ciutadans, sense els quals no es pot garantir la llibertat d'expressió. ;Molta força i molts d'ànims amic conseller @jordiPuignero . Gràcies pel teu compromís amb els drets digitals dels ciutadans, sense els quals no es pot garantir la llibertat d'expressió. ;30;10;2018
1049;1049;santirodriguez;ppc;Al Comitè Executiu del @PPCatalunya amb @Albiol_XG i @ALevySoler. Modus campanya ON. ;2017-10-28 09:40:39;6;10;ca;Al Comitè Executiu del @PPCatalunya amb @Albiol_XG i @ALevySoler. Modus campanya ON. ;Al Comitè Executiu del @PPCatalunya amb @Albiol_XG i @ALevySoler. Modus campanya ON. ;28;10;2017
1050;1050;santirodriguez;ppc;"Viendo el acuerdo de investidura entre JxC y ERC, me da que el Juez no necesita cinco días para pronunciarse sobre el permiso de Sanchez para ir al Pleno de investidura!!
@PPCatalunya @PPCatalunya @Albiol_XG";2018-03-08 11:49:35;8;13;es;"Viendo el acuerdo de investidura entre JxC y ERC, me da que el Juez no necesita cinco días para pronunciarse sobre el permiso de Sanchez para ir al Pleno de investidura!!
@PPCatalunya @PPCatalunya @Albiol_XG";Veient l'acord d'investidura entre JXC i ERC, em dóna que el jutge no necessita cinc dies per pronunciar-se sobre el permís de Sanchez per anar al Ple d'investidura !! @PPCatalunya @PPCatalunya @Albiol_XG ;8;3;2018
1051;1051;miqueliceta;psc;L'independentisme ha de ser conscient que el problema ara no és només de Catalunya amb la resta d'Espanya, sinó, sobretot, un problema de Catalunya endins. És per això que en la situació actual el referèndum no és un instrument útil. @elDebat_La1 ;2018-10-26 06:44:50;47;98;ca;L'independentisme ha de ser conscient que el problema ara no és només de Catalunya amb la resta d'Espanya, sinó, sobretot, un problema de Catalunya endins. És per això que en la situació actual el referèndum no és un instrument útil. @elDebat_La1 ;L'independentisme ha de ser conscient que el problema ara no és només de Catalunya amb la resta d'Espanya, sinó, sobretot, un problema de Catalunya endins. És per això que en la situació actual el referèndum no és un instrument útil. @elDebat_La1 ;26;10;2018
1052;1052;albert_rivera;cs;‘Andalucía no es del PSOE, es de los andaluces y Ciudadanos está dispuesto a devolvérsela.’ ;2018-10-27 17:52:21;276;566;es;‘Andalucía no es del PSOE, es de los andaluces y Ciudadanos está dispuesto a devolvérsela.’ ;'Andalusia no és del PSOE, és dels andalusos i Ciutadans està disposat a tornar-.' ;27;10;2018
1053;1053;albert_rivera;cs;"""Controlaremos la Sala Segunda desde detrás"". Así defiende el portavoz del PP el vergonzoso pacto cerrado con PSOE-Podemos para repartirse a los jueces. Presumiendo con descaro de su mangoneo y de la pinza Sánchez-Casado contra una Justicia independiente. ";2018-11-19 10:06:52;391;464;es;"""Controlaremos la Sala Segunda desde detrás"". Así defiende el portavoz del PP el vergonzoso pacto cerrado con PSOE-Podemos para repartirse a los jueces. Presumiendo con descaro de su mangoneo y de la pinza Sánchez-Casado contra una Justicia independiente. ";"""Controlarem la Sala Segona des de darrere"". Així defensa el portaveu del PP el vergonyós pacte tancat amb PSOE-Podem per repartir als jutges. Presumint descaradament del seu martingales i de la pinça Sánchez-Casat contra una Justícia independent. ";19;11;2018
1054;1054;santirodriguez;ppc;"El arte es ficción, pura imaginación del autor.
Por lo tanto según qué arte, refleja a la perfección lo que es ficción. #arco2018 
@PPopular @PPCatalunya";2018-02-22 15:23:39;0;2;es;"El arte es ficción, pura imaginación del autor.
Por lo tanto según qué arte, refleja a la perfección lo que es ficción. #arco2018 
@PPopular @PPCatalunya";L'art és ficció, pura imaginació de l'autor. Per tant segons quins art, reflecteix a la perfecció el que és ficció. # Arco2018 @PPopular @PPCatalunya ;22;2;2018
1055;1055;albiol_xg;ppc;"Una cosa no se puede negar: el gobierno de @sanchezcastejon es el de los récords. Dos ministros dimitidos por ""listos"" en 101  días.  Ciertamente hará historia. ";2018-09-11 19:26:48;330;724;es;"Una cosa no se puede negar: el gobierno de @sanchezcastejon es el de los récords. Dos ministros dimitidos por ""listos"" en 101  días.  Ciertamente hará historia. ";"Una cosa no es pot negar: el govern de @sanchezcastejon és el dels rècords. Dos ministres dimitits per ""llestos"" en 101 dies. Certament farà història. ";11;9;2018
1056;1056;xavierdomenechs;comuns;"Un Govern que no només sigui d’independents sinó que ens reforci com a país.

La meva entrevista d’avui a @lavanguardia 👉🏻  ";2018-04-02 15:53:23;111;155;ca;"Un Govern que no només sigui d’independents sinó que ens reforci com a país.

La meva entrevista d’avui a @lavanguardia 👉🏻  ";Un Govern que no només sigui d’independents sinó que ens reforci com a país. La meva entrevista d’avui a @lavanguardia 👉🏻 ;2;4;2018
1057;1057;krls;jxcat;"La repressió segueix imparable, i mentre hi hagi repressió no hi ha res a parlar que no sigui de llibertat, justícia, reparació i autodeterminació. 

Estimats @jcuixart i @jordialapreso, sou l'exemple de fermesa que ens guia. Transformem tots el dolor en força #FreeTothom 🎗 ";2018-10-16 10:06:37;2749;6508;ca;"La repressió segueix imparable, i mentre hi hagi repressió no hi ha res a parlar que no sigui de llibertat, justícia, reparació i autodeterminació. 

Estimats @jcuixart i @jordialapreso, sou l'exemple de fermesa que ens guia. Transformem tots el dolor en força #FreeTothom 🎗 ";La repressió segueix imparable, i mentre hi hagi repressió no hi ha res a parlar que no sigui de llibertat, justícia, reparació i autodeterminació. Estimats @jcuixart i @jordialapreso, sou l'exemple de fermesa que ens guia. Transformem tots el dolor en força #FreeTothom 🎗 ;16;10;2018
1058;1058;jaumecollboni;psc;“Ante la globalización, federación. Federación social. La división es un proyecto reaccionario”  Nicolas Sartorius en el encuentro  @EsquerraFederal @Espanafederal;2018-10-06 09:18:58;16;35;es;“Ante la globalización, federación. Federación social. La división es un proyecto reaccionario”  Nicolas Sartorius en el encuentro  @EsquerraFederal @Espanafederal;"""Davant la globalització, federació. Federació social. La divisió és un projecte reaccionari ""Nicolas Sartorius en la trobada @EsquerraFederal @Espanafederal ";6;10;2018
1059;1059;xavierdomenechs;comuns;Un plaer avui haver pogut compartir opinions i percepcions sobre els mitjans de comunicació i la situació política a Catalunya amb periodistes al @periodistes_cat. ;2018-05-16 13:41:58;28;46;ca;Un plaer avui haver pogut compartir opinions i percepcions sobre els mitjans de comunicació i la situació política a Catalunya amb periodistes al @periodistes_cat. ;Un plaer avui haver pogut compartir opinions i percepcions sobre els mitjans de comunicació i la situació política a Catalunya amb periodistes al @periodistes_cat. ;16;5;2018
1060;1060;inesarrimadas;cs;Hace un año los socios de Sánchez dieron un golpe a la democracia. Nosotros ni tapamos ni olvidamos sus barbaridades, y tampoco silenciaremos a quienes las sufren. Os espero este sábado en Reus para defender la igualdad, la libertad y la democracia y una Cataluña para todos. ;2018-10-22 15:37:09;840;2039;es;Hace un año los socios de Sánchez dieron un golpe a la democracia. Nosotros ni tapamos ni olvidamos sus barbaridades, y tampoco silenciaremos a quienes las sufren. Os espero este sábado en Reus para defender la igualdad, la libertad y la democracia y una Cataluña para todos. ;Fa un any els socis de Sánchez van donar un cop a la democràcia. Nosaltres ni tapem ni oblidem les seves barbaritats, i tampoc silenciarem a qui les pateixen. Us espero aquest dissabte a Reus per defensar la igualtat, la llibertat i la democràcia i una Catalunya per a tothom. ;22;10;2018
1061;1061;jaumecollboni;psc;En la 67 Edición del #PremioPlaneta en su cita anual con el mundo de la Edición , el libro ... y #barcelona ;2018-10-15 20:01:16;0;2;es;En la 67 Edición del #PremioPlaneta en su cita anual con el mundo de la Edición , el libro ... y #barcelona ;A la 67 Edició del #PremioPlaneta en la seva cita anual amb el món de l'Edició, el llibre ... i #barcelona ;15;10;2018
1062;1062;martarovira;erc;Compungida per l'atemptat de #Barcelona. Tot l'escalf a les víctimes. Tot el suport als equips d'emergència. Junts contra aquesta barbàrie!;2017-08-17 17:17:32;213;431;ca;Compungida per l'atemptat de #Barcelona. Tot l'escalf a les víctimes. Tot el suport als equips d'emergència. Junts contra aquesta barbàrie!;Compungida per l'atemptat de #Barcelona. Tot l'escalf a les víctimes. Tot el suport als equips d'emergència. Junts contra aquesta barbàrie! ;17;8;2017
1063;1063;adacolau;comuns;Avui a Nacions Unides, BCN, Londres, NY, París, Berlín, Mont-real,  Àmsterdam, Seül, Durban i Montevideo defensem les ciutats d l’amenaça d l’especulació i exigim als estats més competències i recursos per  garantir el dret a habitatge #CitiesforHousing 📹 ;2018-07-16 14:31:22;217;380;ca;Avui a Nacions Unides, BCN, Londres, NY, París, Berlín, Mont-real,  Àmsterdam, Seül, Durban i Montevideo defensem les ciutats d l’amenaça d l’especulació i exigim als estats més competències i recursos per  garantir el dret a habitatge #CitiesforHousing 📹 ;Avui a Nacions Unides, BCN, Londres, NY, París, Berlín, Mont-real, Àmsterdam, Seül, Durban i Montevideo defensem les ciutats d l’amenaça d l’especulació i exigim als estats més competències i recursos per garantir el dret a habitatge #CitiesforHousing 📹 ;16;7;2018
1064;1064;albiol_xg;ppc;Revertir el decreto para contentar a los separatistas es un disparate que lo único que provocará es dificultar el regreso de las empresas que se marcharon por la amenaza rupturista. Engañando al personal.. @lavanguardia ;2018-10-11 10:12:11;17;38;es;Revertir el decreto para contentar a los separatistas es un disparate que lo único que provocará es dificultar el regreso de las empresas que se marcharon por la amenaza rupturista. Engañando al personal.. @lavanguardia ;Revertir el decret per acontentar els separatistes és un disbarat que l'únic que provocarà és dificultar el retorn de les empreses que van marxar per l'amenaça rupturista. Enganyant al personal .. @lavanguardia ;11;10;2018
1065;1065;albert_rivera;cs;🎥 Torra y Puigdemont pretenden crear un gobierno paralelo en Cataluña, con el dinero de todos y pisoteando de nuevo la Constitución y el Estatut. Sánchez debe actuar, romper el ‘pacto de la cárcel’ con Junqueras e Iglesias y defender de una vez nuestra democracia. ;2018-10-23 14:07:38;304;582;es;🎥 Torra y Puigdemont pretenden crear un gobierno paralelo en Cataluña, con el dinero de todos y pisoteando de nuevo la Constitución y el Estatut. Sánchez debe actuar, romper el ‘pacto de la cárcel’ con Junqueras e Iglesias y defender de una vez nuestra democracia. ;🎥 Torra i Puigdemont pretenen crear un govern paral·lel a Catalunya, amb els diners de tots i trepitjant de nou la Constitució i l'Estatut. Sánchez ha d'actuar, trencar el 'pacte de la presó' amb Junqueras i Esglésies i defensar d'una vegada la nostra democràcia. ;23;10;2018
