;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
1208;1208;albiol_xg;ppc;"⚫️ Impactado por las terribles noticias que llegan desde Avilés. Toda mi solidaridad y la del @PPCatalunya con las víctimas de esta tragedia.

";2018-09-03 13:58:30;53;157;es;"⚫️ Impactado por las terribles noticias que llegan desde Avilés. Toda mi solidaridad y la del @PPCatalunya con las víctimas de esta tragedia.

";"⚫️ Impactado por las terribles noticias que llegan desde Avilés. Toda mi solidaridad y la del @PPCatalunya con las víctimas de esta tragedia.

";3;9;2018
1209;1209;martarovira;erc;Sort que a la majoria de la gent li resulta impossible aquesta associació d'idees: #referèndum i terrorisme... ;2017-09-28 06:04:08;603;846;ca;Sort que a la majoria de la gent li resulta impossible aquesta associació d'idees: #referèndum i terrorisme... ;Menos mal que la mayoría de la gente le resulta imposible esta asociación de ideas: # referéndum y terrorismo ... ;28;9;2017
1210;1210;krls;jxcat;Tot això en un sol dia. Espanya camina en sentit contrari a Europa i als drets humans i, el que és pitjor, s'hi sent a gust. Lluitem precisament per fer caure tots aquests ignominiosos murs. I cauran en forma de República. ;2018-11-06 21:01:10;2821;5625;ca;Tot això en un sol dia. Espanya camina en sentit contrari a Europa i als drets humans i, el que és pitjor, s'hi sent a gust. Lluitem precisament per fer caure tots aquests ignominiosos murs. I cauran en forma de República. ;Todo ello en un solo día. España camina en sentido contrario a Europa ya los derechos humanos y, lo que es peor, se siente a gusto. Luchamos precisamente para hacer caer todos estos ignominiosos muros. Y caerán en forma de República. ;6;11;2018
1211;1211;albiol_xg;ppc;Todo mi apoyo y el del @PPCatalunya a  nuestro concejal en Tarragona, Jose Luís Martín   víctima de los fascistas independentistas. Fuerza y adelante!!!! ;2018-09-14 19:07:56;169;280;es;Todo mi apoyo y el del @PPCatalunya a  nuestro concejal en Tarragona, Jose Luís Martín   víctima de los fascistas independentistas. Fuerza y adelante!!!! ;Todo mi apoyo y el del @PPCatalunya a  nuestro concejal en Tarragona, Jose Luís Martín   víctima de los fascistas independentistas. Fuerza y adelante!!!! ;14;9;2018
1212;1212;martarovira;erc;Perquè encara ens queda molta feina per fer per assolir una societat plenament igualitària, una República feminista. El proper 8 de març #EnsAturem, ens reivindiquem! #8MJoFaigVaga;2018-02-08 10:39:17;419;1583;ca;Perquè encara ens queda molta feina per fer per assolir una societat plenament igualitària, una República feminista. El proper 8 de març #EnsAturem, ens reivindiquem! #8MJoFaigVaga;Porque aún nos queda mucho trabajo por hacer para lograr una sociedad plenamente igualitaria, una República feminista. El próximo 8 de marzo #EnsAturem, nos reivindicamos! # 8MJoFaigVaga ;8;2;2018
1213;1213;quimtorraipla;jxcat;"Moltes gràcies @c_cardenas_s per la conversa i pel seu suport a l'alliberament dels presos polítics i per una solució pacífica i dialogada per Catalunya.

No oblidem el suport del seu pare, que com a President de Mèxic va acollir i donar suport a milers d'exiliats catalans. ";2018-09-16 16:37:30;899;2627;ca;"Moltes gràcies @c_cardenas_s per la conversa i pel seu suport a l'alliberament dels presos polítics i per una solució pacífica i dialogada per Catalunya.

No oblidem el suport del seu pare, que com a President de Mèxic va acollir i donar suport a milers d'exiliats catalans. ";Muchas gracias @c_cardenas_s por la conversación y por su apoyo a la liberación de los presos políticos y por una solución pacífica y dialogada por Cataluña. No olvidemos el apoyo de su padre, que como Presidente de México acogió y apoyar miles de exiliados catalanes. ;16;9;2018
1214;1214;xavierdomenechs;comuns;Lo que tuvimos aquí durante 40 años fue un Estado franquista, definido además como Reino por la Ley d Sucesión d 1947. Es por ello que es el Estado actual el que debe derogar las sentencias de los condenados por el franquismo. Lleva 40 años más sin hacerlo ;2018-10-19 13:59:41;1908;3475;es;Lo que tuvimos aquí durante 40 años fue un Estado franquista, definido además como Reino por la Ley d Sucesión d 1947. Es por ello que es el Estado actual el que debe derogar las sentencias de los condenados por el franquismo. Lleva 40 años más sin hacerlo ;Lo que tuvimos aquí durante 40 años fue un Estado franquista, definido además como Reino por la Ley d Sucesión d 1947. Es por ello que es el Estado actual el que debe derogar las sentencias de los condenados por el franquismo. Lleva 40 años más sin hacerlo ;19;10;2018
1215;1215;jaumecollboni;psc;Per a quan un Govern que governi per millorar la vida de la gent? Torra hauria de complir els seus compromisos i construir habitatges reals per a families reals amb problemes reals  #Barcelona👇🏼;2018-11-14 16:27:57;41;61;ca;Per a quan un Govern que governi per millorar la vida de la gent? Torra hauria de complir els seus compromisos i construir habitatges reals per a families reals amb problemes reals  #Barcelona👇🏼;Para cuando un Gobierno que gobierne para mejorar la vida de la gente? Torra debería cumplir sus compromisos y construir viviendas reales para familias reales con problemas reales # Barcelona👇🏼 ;14;11;2018
1216;1216;xavierdomenechs;comuns;Ens veiem avui a les 11h a #Badalona i a les 18h a #Barcelona per parlar de projectes de futur i esperança. ;2018-04-21 07:30:47;51;74;ca;Ens veiem avui a les 11h a #Badalona i a les 18h a #Barcelona per parlar de projectes de futur i esperança. ;Nos vemos hoy a las 11h en #Badalona y a las 18h en #barcelona para hablar de proyectos de futuro y esperanza. ;21;4;2018
1217;1217;albiol_xg;ppc;En la reinauguración del @ccmontigala, uno de los mayores motores económicos de #Badalona. Enhorabuena por las reformas realizadas, que han supuesto grandes mejoras tanto en las instalaciones como en los servicios que ofrece el centro 😊👌 ;2018-07-27 11:18:49;36;79;es;En la reinauguración del @ccmontigala, uno de los mayores motores económicos de #Badalona. Enhorabuena por las reformas realizadas, que han supuesto grandes mejoras tanto en las instalaciones como en los servicios que ofrece el centro 😊👌 ;En la reinauguración del @ccmontigala, uno de los mayores motores económicos de #Badalona. Enhorabuena por las reformas realizadas, que han supuesto grandes mejoras tanto en las instalaciones como en los servicios que ofrece el centro 😊👌 ;27;7;2018
1218;1218;joantarda;erc;S’equivoca molt  @psoe si creu q el nostre vot quant a @tve depèn q acceptem un càrrec en la direcció. Ja saben q la nostra línia vermella és q acceptin q s’ha de dialogar (dic dialogar) sobre tot, també sobre la demanda autodeterminista d’una bona part de la ciutadania catalana.;2018-06-29 08:44:55;44;154;ca;S’equivoca molt  @psoe si creu q el nostre vot quant a @tve depèn q acceptem un càrrec en la direcció. Ja saben q la nostra línia vermella és q acceptin q s’ha de dialogar (dic dialogar) sobre tot, també sobre la demanda autodeterminista d’una bona part de la ciutadania catalana.;Se equivoca muy @psoe si cree q nuestro voto en cuanto a @tve depende q aceptamos un cargo en la dirección. Ya saben q nuestra línea roja es q acepten q debe dialogar (digo dialogar) sobre todo, también sobre la demanda autodeterminista de una buena parte de la ciudadanía catalana. ;29;6;2018
1219;1219;miqueliceta;psc;Trump pierde pero también gana en las Elecciones en Estados Unidos, Xavier Mas de Xaxàs  @lavanguardia ;2018-11-07 12:11:22;4;11;es;Trump pierde pero también gana en las Elecciones en Estados Unidos, Xavier Mas de Xaxàs  @lavanguardia ;Trump pierde pero también gana en las Elecciones en Estados Unidos, Xavier Mas de Xaxàs  @lavanguardia ;7;11;2018
1220;1220;santirodriguez;ppc;No busqueu el pessebre a la Plaça Sant Jaume, el pessebre està a banda i banda de la plaça! @PPCatalunya;2016-11-25 21:24:11;6;6;ca;No busqueu el pessebre a la Plaça Sant Jaume, el pessebre està a banda i banda de la plaça! @PPCatalunya;No busque el pesebre en la Plaza Sant Jaume, el pesebre está a ambos lados de la plaza! @PPCatalunya ;25;11;2016
1221;1221;santirodriguez;ppc;A Ulldecona, presentant candidat de les terres de l'Ebre, 2 pel @pp_tarragona amb @ALevySoler i @alejandroTGN @PPCatalunya @PPopular ;2017-11-25 12:44:38;17;21;ca;A Ulldecona, presentant candidat de les terres de l'Ebre, 2 pel @pp_tarragona amb @ALevySoler i @alejandroTGN @PPCatalunya @PPopular ;En Ulldecona, presentando candidato de las tierras del Ebro, 2 por @pp_tarragona con @ALevySoler y @alejandroTGN @PPCatalunya @PPopular ;25;11;2017
1222;1222;albiol_xg;ppc;Espero que el independentismo y de manera especial el govern no nos haga pasar la vergüenza y bochorno de volver a utilizar un atentado terrorista como plató de TV para sus reivindicaciones. ;2018-08-07 08:18:50;382;725;es;Espero que el independentismo y de manera especial el govern no nos haga pasar la vergüenza y bochorno de volver a utilizar un atentado terrorista como plató de TV para sus reivindicaciones. ;Espero que el independentismo y de manera especial el govern no nos haga pasar la vergüenza y bochorno de volver a utilizar un atentado terrorista como plató de TV para sus reivindicaciones. ;7;8;2018
1223;1223;martarovira;erc;Les eines del PP-C's-PSOE per prohibir votar: els tribunals, la Fiscalia, la policia, les companyies de mòbils, els bancs... #oligarquia;2017-09-18 08:13:17;1281;1635;ca;Les eines del PP-C's-PSOE per prohibir votar: els tribunals, la Fiscalia, la policia, les companyies de mòbils, els bancs... #oligarquia;Las herramientas del PP-C's-PSOE para prohibir votar: los tribunales, la Fiscalía, la policía, las compañías de móviles, los bancos ... #oligarquia ;18;9;2017
1224;1224;krls;jxcat;103 anys de lluita. La #NeusCatalà, que va patir els horrors del camp de concentració nazi de Ravensbrück, segueix incansable. L'#1oct, malgrat la violència i l'edat, no va dubtar a exercir el seu dret a vot. El seu exemple ens inspira i ens dóna forces. ;2018-10-06 16:41:20;2162;6764;ca;103 anys de lluita. La #NeusCatalà, que va patir els horrors del camp de concentració nazi de Ravensbrück, segueix incansable. L'#1oct, malgrat la violència i l'edat, no va dubtar a exercir el seu dret a vot. El seu exemple ens inspira i ens dóna forces. ;103 años de lucha. La # NeusCatalà, que sufrió los horrores del campo de concentración nazi de Ravensbrück, sigue incansable. El # 1oct, a pesar de la violencia y la edad, no dudó en ejercer su derecho a voto. Su ejemplo nos inspira y nos da fuerzas. ;6;10;2018
1225;1225;albiol_xg;ppc;"Acto emotivo en #Barcelona en memoria de las víctimas del atentado terrorista de hace un año. 

Todo mi reconocimiento y apoyo del @PPCatalunya a los familiares, que son los que más siguen sufriendo. Siempre estaremos a vuestro lado.

#17Agosto ";2018-08-17 11:56:26;135;313;es;"Acto emotivo en #Barcelona en memoria de las víctimas del atentado terrorista de hace un año. 

Todo mi reconocimiento y apoyo del @PPCatalunya a los familiares, que son los que más siguen sufriendo. Siempre estaremos a vuestro lado.

#17Agosto ";"Acto emotivo en #Barcelona en memoria de las víctimas del atentado terrorista de hace un año. 

Todo mi reconocimiento y apoyo del @PPCatalunya a los familiares, que son los que más siguen sufriendo. Siempre estaremos a vuestro lado.

#17Agosto ";17;8;2018
1226;1226;inesarrimadas;cs;Necesitamos estar conectados con el resto de España y Europa y tenemos la oportunidad de hacerlo con una infraestructura estratégica. Cs ha estado en el Gran Encuentro por el Corredor Mediterráneo para dar apoyo a este proyecto que debe ponerse en marcha ya #QuieroCorredor2018 ;2018-09-27 13:54:41;147;372;es;Necesitamos estar conectados con el resto de España y Europa y tenemos la oportunidad de hacerlo con una infraestructura estratégica. Cs ha estado en el Gran Encuentro por el Corredor Mediterráneo para dar apoyo a este proyecto que debe ponerse en marcha ya #QuieroCorredor2018 ;Necesitamos estar conectados con el resto de España y Europa y tenemos la oportunidad de hacerlo con una infraestructura estratégica. Cs ha estado en el Gran Encuentro por el Corredor Mediterráneo para dar apoyo a este proyecto que debe ponerse en marcha ya #QuieroCorredor2018 ;27;9;2018
1227;1227;albert_rivera;cs;Gran noticia: logramos sacar adelante nuestra propuesta para impedir el #SablazoAutónomos que planean Sánchez-Iglesias y aprobar nuevas ayudas para los autónomos que no llegan a fin de mes. Seguimos 💪🏻🍊. ;2018-10-30 22:04:49;941;1894;es;Gran noticia: logramos sacar adelante nuestra propuesta para impedir el #SablazoAutónomos que planean Sánchez-Iglesias y aprobar nuevas ayudas para los autónomos que no llegan a fin de mes. Seguimos 💪🏻🍊. ;Gran noticia: logramos sacar adelante nuestra propuesta para impedir el #SablazoAutónomos que planean Sánchez-Iglesias y aprobar nuevas ayudas para los autónomos que no llegan a fin de mes. Seguimos 💪🏻🍊. ;30;10;2018
1228;1228;jaumecollboni;psc;Inaceptables insultos ayer en un partido de fútbol de #3div5 en Terrassa. Debemos condenar estas actitudes y seguir luchando para erradicar el #machismo del deporte y en el conjunto de la sociedad  #futbolcat @_donesPSC @socialistes_cat @IgualtatPSC 👇🏼;2018-11-02 13:02:37;33;56;es;Inaceptables insultos ayer en un partido de fútbol de #3div5 en Terrassa. Debemos condenar estas actitudes y seguir luchando para erradicar el #machismo del deporte y en el conjunto de la sociedad  #futbolcat @_donesPSC @socialistes_cat @IgualtatPSC 👇🏼;Inaceptables insultos ayer en un partido de fútbol de #3div5 en Terrassa. Debemos condenar estas actitudes y seguir luchando para erradicar el #machismo del deporte y en el conjunto de la sociedad  #futbolcat @_donesPSC @socialistes_cat @IgualtatPSC 👇🏼;2;11;2018
