Id;username;party;text;created_at;retweet_count;favorite_count;text_clean
3405;neusmunte;jxcat;"Sòlides i contundents les declaracions del vicepresident @junqueras i el conseller @quimforn avui al Suprem. 
“Votar no es un delito. Impedirlo por la fuerza, si.” Bany de dignitat i de realitat. 
#JudiciALesUrnes 
#LlibertatPresosPolítics";2019-02-14 14:17:59;61;265;solides i contundents les declaracions del vicepresident junqueras i el conseller quimforn avui al suprem votar no es un delito impedirlo por la fuerza si bany de dignitat i de realitat judicialesurnes llibertatpresospolitics
3406;ernesturtasun;bcomu;Sala plena a vessar a Sabadell per la presentació de la candidatura #SabadellEnComú que encapçala el gran @JoanBerlanga Amb @joanmena @surdeuropa ;2019-02-21 19:19:10;25;45;sala plena a vessar a sabadell per la presentacio de la candidatura sabadellencomu que encapcala el gran joanberlanga amb joanmena surdeuropa 
3407;ballarinmontsek;psc;"Gran noticia: @KellysUnio acaba de unirse a Tuitter.
Recomiendo seguir la cuenta de estas luchadoras incansables, que solo reivindican mejorar sus pésimas condiciones laborales y justicia.
¡Os deseo mucha suerte y ánimos, queridas!";2018-08-13 13:24:47;5;21;gran noticia kellysunio acaba de unirse a tuitter recomiendo seguir la cuenta de estas luchadoras incansables que solo reivindican mejorar sus pesimas condiciones laborales y justicia os deseo mucha suerte y animos queridas 
3408;KRLS;jxcat;The trial against the Catalan leaders is a shame for European democracy. It's time to react, @UE_Commission. Do something besides supporting the Spanish repression! ;2019-02-01 19:49:07;2469;4323;the trial against the catalan leaders is a shame for european democracy it s time to react uecommission do something besides supporting the spanish repression 
3409;Elisendalamany;erc;"Avui vivim dues vergonyes judicials. Per una banda, l'inici d'una causa general contra la democràcia, contra polítics que posaven urnes; per l'altra, una sentència d'absolució de banquers que segella la impunitat de certes elits polítiques. 

";2019-02-12 17:03:13;310;689;avui vivim dues vergonyes judicials per una banda l inici d una causa general contra la democracia contra politics que posaven urnes per l altra una sentencia d absolucio de banquers que segella la impunitat de certes elits politiques 
3410;joanlopezalegre;pp;Curioso cuadro que se ha hecho pintar Trump entre presidentes @GOPEspanol donde sobra él, porque es un verdadero republicano? ;2018-10-16 06:04:13;2;6;curioso cuadro que se ha hecho pintar trump entre presidentes gopespanol donde sobra el porque es un verdadero republicano 
3411;ernestmaragall;erc;El @govern fa un pas endavant. L’habitatge assequible ha de ser prioritat real. Per a nosaltres ho és. Tenim les eines i la determinació. Des de Barcelona ho liderarem. És el nostre compromís. ;2019-03-04 12:20:05;94;187;el govern fa un pas endavant l habitatge assequible ha de ser prioritat real per a nosaltres ho es tenim les eines i la determinacio des de barcelona ho liderarem es el nostre compromis 
3412;ejimenezcara;pp;"GRACIAS @pablocasado_ y @JuanMa_Moreno por darle un nuevo futuro a Andalucía y, de paso, a todos los españoles 💙🇪🇸

#FELIZ 😊

#ComienzaElCambio 
#AndalucíaPorEspaña #GarantíadeCambio ";2019-01-09 21:47:55;18;24;gracias pablocasado y juanmamoreno por darle un nuevo futuro a andalucia y de paso a todos los espanoles feliz comienzaelcambio andaluciaporespana garantiadecambio 
3413;g_lopezsanz;bcncapital;"Reclames més drets i et contesten que callis, que (suposadament) almenys no se’n treuen. 

Equiparen aquells que demanen més democràcia amb aquells que la voldrien feble o inexistent. 

Al final et demostren que no han entès res. Que només lluiten pel manteniment de l’statu quo. ";2018-12-29 00:09:39;6;8;reclames mes drets i et contesten que callis que suposadament almenys no se n treuen equiparen aquells que demanen mes democracia amb aquells que la voldrien feble o inexistent al final et demostren que no han entes res que nomes lluiten pel manteniment de l statu quo 
3414;subirats9;bcomu;Gran expectació amb les interaccions amb robots a @LaPedrera_BCN dins #ciutaticiència ;2019-02-09 11:54:21;1;12;gran expectacio amb les interaccions amb robots a lapedrerabcn dins ciutaticiencia 
3415;elpiratavell;cup;"""Scrooge, com tots els Godó i els Carol del món, mai no es redimeix en la realitat, sempre
s’arramba al foc calent del poder"". Imprescindible text de @jminguetb
";2018-12-26 08:03:07;1;2; scrooge com tots els godo i els carol del mon mai no es redimeix en la realitat sempre s arramba al foc calent del poder imprescindible text de jminguetb 
3416;gonzalezpons;pp;Borrell consultó al secretario de Estado de Energía antes de vender 'abengoas' en infracción muy grave | España ;2018-11-28 15:30:05;27;38;borrell consulto al secretario de estado de energia antes de vender abengoas en infraccion muy grave espana 
3417;g_lopezsanz;bcncapital;Deixeu la presidència a algú de JxCat doncs. O a algú de la CUP. És fàcil. Si es trenca la confiança i Torrent perd els suports per ser President del Parlament que dimiteixi i veurem. ;2018-09-20 13:41:55;0;1;deixeu la presidencia a algu de jxcat doncs o a algu de la cup es facil si es trenca la confianca i torrent perd els suports per ser president del parlament que dimiteixi i veurem 
3418;leobejarano;cup;El paper dels @mossos avui a Barcelona no ha estat ni proporcionat ni adequat. No han complert amb la seva funció de garantir l’ordre públic i els drets de vaga i manifestació. Ans al contrari, han violentat gratuitament la ciutat. Que algú ens doni explicacions. #VagaGeneral21F;2019-02-21 17:40:57;15;30;el paper dels mossos avui a barcelona no ha estat ni proporcionat ni adequat no han complert amb la seva funcio de garantir l ordre public i els drets de vaga i manifestacio ans al contrari han violentat gratuitament la ciutat que algu ens doni explicacions vagageneral f
3419;neusmunte;jxcat;#LliuresISensePor avui i tots els dies de l’any! Volem una societat on les dones se sentin plenament lliures i on no hi càpiga mai més la violència masclista. ;2018-11-25 07:02:44;34;61;lliuresisensepor avui i tots els dies de l any volem una societat on les dones se sentin plenament lliures i on no hi capiga mai mes la violencia masclista 
3420;AdaColau;bcomu;"Felicidades Madrid! Un poquito de justicia!
Necesitamos más vivienda pública, no menos.
Más política honesta y menos corrupción.
Más @ManuelaCarmena y menos Ana Botella.
";2018-12-28 09:57:50;271;743;felicidades madrid un poquito de justicia necesitamos mas vivienda publica no menos mas politica honesta y menos corrupcion mas manuelacarmena y menos ana botella 
3421;joanlopezalegre;pp;Violencia?!! Que va... la piedra tropezo con el cristal, el spray se disparo accidentalmente ;2019-03-26 16:43:55;65;164;violencia que va la piedra tropezo con el cristal el spray se disparo accidentalmente 
3422;elpiratavell;cup;"Manuel Valls potser no sap que la política creuerista de @bcnencomu ha permès:

📈 +12% de creueristes (3 milions, 2018)
🛳 Nova terminal de creuers de Carnival
➕ Pacte per construir dos terminals més

";2019-03-20 07:56:55;10;15;manuel valls potser no sap que la politica creuerista de bcnencomu ha permes de creueristes milions nova terminal de creuers de carnival pacte per construir dos terminals mes 
3423;galapita;bcomu;"aquesta setmana hi havia 14 desnonaments, i no se n'ha executat cap. La feina amb desnonaments és invisible però necessària. 
ens cal una legislació que allargui contractes i que tb permeti regular el preu dels lloguers";2018-12-14 15:20:13;67;151;aquesta setmana hi havia desnonaments i no se n ha executat cap la feina amb desnonaments es invisible pero necessaria ens cal una legislacio que allargui contractes i que tb permeti regular el preu dels lloguers
3424;galapita;bcomu;"menys consells de ""participació"" remunerats i més deixar les impugnacions a la multiconsulta i deixar q la ciutadania decideixi sobre el model de gestió de l'aigua. 
fer-li el joc a @agbar en el seu intent de rentat de cara no té nom. punt. sense excuses
";2019-01-23 16:02:23;54;98;menys consells de participacio remunerats i mes deixar les impugnacions a la multiconsulta i deixar q la ciutadania decideixi sobre el model de gestio de l aigua fer li el joc a agbar en el seu intent de rentat de cara no te nom punt sense excuses 
3425;albertofdezxbcn;pp;🏠La hipocresía d @AdaColau no tiene límites,prometió 8.000 pisos públicos en BCN,y ahora es incapaz d entregar 11 viviendas acabadas hace tres años en C/Sant Ramón,y acelerar la reforma d los 41 pisos en C/Lancaster.Un piso público vacío es una injusticia social y un despilfarro ;2019-03-18 15:01:47;38;36;la hipocresia d adacolau no tiene limites prometio pisos publicos en bcn y ahora es incapaz d entregar viviendas acabadas hace tres anos en c sant ramon y acelerar la reforma d los pisos en c lancaster un piso publico vacio es una injusticia social y un despilfarro 
3426;ernesturtasun;bcomu;Informe sobre fiscalitat amb perspectiva de gènere, interpelació sobre habitatge a Nadia Calviño al Parlament Europeu, lluita contra el MIDCAT... alguns dels temes del darrer butlletí europeu! 👇 ;2019-02-03 07:39:20;12;16;informe sobre fiscalitat amb perspectiva de genere interpelacio sobre habitatge a nadia calvino al parlament europeu lluita contra el midcat alguns dels temes del darrer butlleti europeu 
3427;DolorsMM;pp;Sánchez está utilizando el CIS como herramienta electoral al servicio exclusivo del PSOE. Lo sorprendente es que Tezanos no le haya dado a Sánchez el 100% de los votos. ;2019-02-28 13:04:32;141;276;sanchez esta utilizando el cis como herramienta electoral al servicio exclusivo del psoe lo sorprendente es que tezanos no le haya dado a sanchez el de los votos 
3428;gonzalezpons;pp;Atención,nos han quitado los pasaportes y nos expulsan de Venezuela.Nos están tratando mal y la única explicación que dan es que Maduro no nos quiere aquí.;2019-02-17 23:31:14;15854;12633;atencion nos han quitado los pasaportes y nos expulsan de venezuela nos estan tratando mal y la unica explicacion que dan es que maduro no nos quiere aqui 
3429;jordicoronas;erc;La millor manera d'allunyar els més joves del cànnabis, passa per una regulació estricta, que limiti l'adquisició i el consum a les associacions cannàbiques per a majors de 18 anys i ho posi molt difícil al mercat negre.;2019-01-29 08:40:39;7;30;la millor manera d allunyar els mes joves del cannabis passa per una regulacio estricta que limiti l adquisicio i el consum a les associacions cannabiques per a majors de anys i ho posi molt dificil al mercat negre 
3430;galapita;bcomu;"m'entrevisten al @diariARA fent  balanç de mandat, passant per alguns dels temes principals de la legislatura i d'actualitat. 
4 anys intensos amb molta comlexitat i molta feina per fer encara i molta feina feta en moments d'incertesa global  ";2019-03-18 09:34:45;27;77;m entrevisten al diariara fent balanc de mandat passant per alguns dels temes principals de la legislatura i d actualitat anys intensos amb molta comlexitat i molta feina per fer encara i molta feina feta en moments d incertesa global 
3431;jordigraupera;bcncapital;Aquest món que ve es combat baixant el poder el màxim fins a cadascú. Protegir les llibertats personals passa per protegir el vot, fer inexpugnables les conseqüències de cada decisió presa. O fem més robusta la democràcia a nivell local o Europa serà una còpia barata de la Xina. ;2019-03-22 08:27:31;147;230;aquest mon que ve es combat baixant el poder el maxim fins a cadascu protegir les llibertats personals passa per protegir el vot fer inexpugnables les consequencies de cada decisio presa o fem mes robusta la democracia a nivell local o europa sera una copia barata de la xina 
3432;jordigraupera;bcncapital;"Els que critiqueu el meu ""entorn"": que sapigueu que sou molt benvinguts a formar-ne part. Qui vingu, defensi les seves idees amb llibertat i passió, —i no es plegui a pressions—, serà tant estimat com combatut en els debats més oberts, sincers i elèctrics de la política del país.";2019-03-17 20:21:36;247;950;els que critiqueu el meu entorn que sapigueu que sou molt benvinguts a formar ne part qui vingu defensi les seves idees amb llibertat i passio i no es plegui a pressions sera tant estimat com combatut en els debats mes oberts sincers i electrics de la politica del pais 
3433;ernestmaragall;erc;"La nostra obligació és escoltar i entendre el que demana Barcelona per donar-li la resposta adequada: projecte clar, compromís ferm, voluntat i credibilitat.

La nostra obligació és Barcelona. 
El nostre actiu són les persones. ";2018-10-27 12:19:30;91;194;la nostra obligacio es escoltar i entendre el que demana barcelona per donar li la resposta adequada projecte clar compromis ferm voluntat i credibilitat la nostra obligacio es barcelona el nostre actiu son les persones 
3434;mvilaredon;bcncapital;Aquest titular és el de menys i trobo que no fa justícia a l'entrevista. La @ClaraPonsati de dalt a baix: ;2018-10-26 14:14:43;51;111;aquest titular es el de menys i trobo que no fa justicia a l entrevista la claraponsati de dalt a baix 
