ResponseMetadata;Sentiment;SentimentScore
{'RequestId': '2b730f1c-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2b730f1c-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:46 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.004959968850016594, 'Negative': 0.026689449325203896, 'Neutral': 0.955811083316803, 'Mixed': 0.01253947988152504}
{'RequestId': '2b81dc2d-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2b81dc2d-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:46 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.05358119308948517, 'Negative': 0.08832244575023651, 'Neutral': 0.8262621164321899, 'Mixed': 0.03183424100279808}
{'RequestId': '2b905b1e-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2b905b1e-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:46 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.03610073775053024, 'Negative': 0.11571498960256577, 'Neutral': 0.8193779587745667, 'Mixed': 0.02880631759762764}
{'RequestId': '2ba2356f-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2ba2356f-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:46 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.07471103966236115, 'Negative': 0.009341547265648842, 'Neutral': 0.8911663889884949, 'Mixed': 0.024780970066785812}
{'RequestId': '2bb23b00-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2bb23b00-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:46 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.02216225676238537, 'Negative': 0.02171693742275238, 'Neutral': 0.9474453330039978, 'Mixed': 0.008675436489284039}
{'RequestId': '2bc0e101-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2bc0e101-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:46 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.004758487921208143, 'Negative': 0.8502441048622131, 'Neutral': 0.0563240721821785, 'Mixed': 0.08867333084344864}
{'RequestId': '2bd0bf83-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2bd0bf83-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '158', 'date': 'Mon, 10 Jun 2019 09:21:47 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.008424806408584118, 'Negative': 0.458359956741333, 'Neutral': 0.46901735663414, 'Mixed': 0.06419794261455536}
{'RequestId': '2bdf1764-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2bdf1764-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '166', 'date': 'Mon, 10 Jun 2019 09:21:47 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.024267977103590965, 'Negative': 0.0011564246378839016, 'Neutral': 0.9721564650535583, 'Mixed': 0.0024190510157495737}
{'RequestId': '2bede476-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2bede476-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:47 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.04486292228102684, 'Negative': 0.25475573539733887, 'Neutral': 0.6423826813697815, 'Mixed': 0.05799874663352966}
{'RequestId': '2c2bb0c7-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2c2bb0c7-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:21:47 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.6464150547981262, 'Negative': 0.0004795916029252112, 'Neutral': 0.34773263335227966, 'Mixed': 0.005372708663344383}
{'RequestId': '2c3b6838-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2c3b6838-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:47 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.07439586520195007, 'Negative': 0.005563361570239067, 'Neutral': 0.8988831043243408, 'Mixed': 0.021157704293727875}
{'RequestId': '2c4b94d9-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2c4b94d9-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:47 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.015305980108678341, 'Negative': 0.012065975926816463, 'Neutral': 0.964611828327179, 'Mixed': 0.008016280829906464}
{'RequestId': '2c5a88fa-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2c5a88fa-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:47 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.6729605197906494, 'Negative': 0.0006829797639511526, 'Neutral': 0.26150771975517273, 'Mixed': 0.06484868377447128}
{'RequestId': '2c6a195b-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2c6a195b-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '166', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.9774036407470703, 'Negative': 0.00014807950356043875, 'Neutral': 0.010735426098108292, 'Mixed': 0.011712819337844849}
{'RequestId': '2c79a9bc-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2c79a9bc-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.052073001861572266, 'Negative': 0.005172929260879755, 'Neutral': 0.9299147129058838, 'Mixed': 0.01283940114080906}
{'RequestId': '2c89130d-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2c89130d-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.010449660941958427, 'Negative': 0.03600279986858368, 'Neutral': 0.9434124231338501, 'Mixed': 0.010135135613381863}
{'RequestId': '2c99dbee-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2c99dbee-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.044485073536634445, 'Negative': 0.027021879330277443, 'Neutral': 0.895997941493988, 'Mixed': 0.03249511867761612}
{'RequestId': '2ca8a8ff-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2ca8a8ff-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.024187874048948288, 'Negative': 0.37645602226257324, 'Neutral': 0.509822428226471, 'Mixed': 0.08953365683555603}
{'RequestId': '2cba3530-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2cba3530-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.03121192380785942, 'Negative': 0.23757940530776978, 'Neutral': 0.6956275701522827, 'Mixed': 0.03558114916086197}
{'RequestId': '2cca3ac1-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2cca3ac1-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.037758175283670425, 'Negative': 0.19326111674308777, 'Neutral': 0.7317086458206177, 'Mixed': 0.03727203980088234}
{'RequestId': '2cd84482-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2cd84482-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.018166860565543175, 'Negative': 0.001428046845830977, 'Neutral': 0.9789522886276245, 'Mixed': 0.0014528501778841019}
{'RequestId': '2ce9f7c3-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2ce9f7c3-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.43636831641197205, 'Negative': 0.0015656031901016831, 'Neutral': 0.5495577454566956, 'Mixed': 0.012508275918662548}
{'RequestId': '2cf9af34-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2cf9af34-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:48 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.04537659138441086, 'Negative': 0.015066812746226788, 'Neutral': 0.9255920052528381, 'Mixed': 0.013964676298201084}
{'RequestId': '2d0ac635-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d0ac635-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.07331958413124084, 'Negative': 0.07248378545045853, 'Neutral': 0.8032053112983704, 'Mixed': 0.050991348922252655}
{'RequestId': '2d1bb626-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d1bb626-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.15359193086624146, 'Negative': 0.007177612278610468, 'Neutral': 0.8301011323928833, 'Mixed': 0.009129301644861698}
{'RequestId': '2d294ab7-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d294ab7-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.14680714905261993, 'Negative': 0.007689241319894791, 'Neutral': 0.8303830623626709, 'Mixed': 0.01512051746249199}
{'RequestId': '2d388cf8-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d388cf8-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.027532316744327545, 'Negative': 0.05625569447875023, 'Neutral': 0.8970959782600403, 'Mixed': 0.019116010516881943}
{'RequestId': '2d481d5a-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d481d5a-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.2483496516942978, 'Negative': 0.007529838476330042, 'Neutral': 0.728783130645752, 'Mixed': 0.015337389893829823}
{'RequestId': '2d57adbb-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d57adbb-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.6985036730766296, 'Negative': 0.03178386762738228, 'Neutral': 0.22713279724121094, 'Mixed': 0.042579639703035355}
{'RequestId': '2d66effc-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d66effc-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '159', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.1705491989850998, 'Negative': 0.05938047543168068, 'Neutral': 0.5699179172515869, 'Mixed': 0.2001524418592453}
{'RequestId': '2d76a76d-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d76a76d-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.04182234779000282, 'Negative': 0.37726321816444397, 'Neutral': 0.5019460916519165, 'Mixed': 0.07896838337182999}
{'RequestId': '2d86acfe-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d86acfe-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.07209330052137375, 'Negative': 0.12049445509910583, 'Neutral': 0.7793702483177185, 'Mixed': 0.028042051941156387}
{'RequestId': '2d96646f-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2d96646f-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.01630188524723053, 'Negative': 0.9528127312660217, 'Neutral': 0.009655195288360119, 'Mixed': 0.021230127662420273}
{'RequestId': '2da57fa0-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2da57fa0-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:49 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.007935053668916225, 'Negative': 0.16851045191287994, 'Neutral': 0.7906515598297119, 'Mixed': 0.03290300443768501}
{'RequestId': '2db4e8f1-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2db4e8f1-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.006228547543287277, 'Negative': 0.3044742941856384, 'Neutral': 0.6683403849601746, 'Mixed': 0.02095676399767399}
{'RequestId': '2dc2f2b2-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2dc2f2b2-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.16058661043643951, 'Negative': 0.11400905251502991, 'Neutral': 0.4764860272407532, 'Mixed': 0.24891826510429382}
{'RequestId': '2dd2aa23-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2dd2aa23-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.04655599594116211, 'Negative': 0.1528262048959732, 'Neutral': 0.7278590202331543, 'Mixed': 0.07275872677564621}
{'RequestId': '2de1c554-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2de1c554-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.02448286861181259, 'Negative': 0.3278411030769348, 'Neutral': 0.5940061211585999, 'Mixed': 0.05366991460323334}
{'RequestId': '2def80f5-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2def80f5-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.40540048480033875, 'Negative': 0.017107801511883736, 'Neutral': 0.5379270315170288, 'Mixed': 0.039564698934555054}
{'RequestId': '2dfcee76-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2dfcee76-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.35865455865859985, 'Negative': 0.012549005448818207, 'Neutral': 0.5823615193367004, 'Mixed': 0.046434931457042694}
{'RequestId': '2e0cf407-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2e0cf407-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.01538676954805851, 'Negative': 0.002541039604693651, 'Neutral': 0.9780604243278503, 'Mixed': 0.0040117911994457245}
{'RequestId': '2e1c0f38-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2e1c0f38-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.3434550166130066, 'Negative': 0.010582228191196918, 'Neutral': 0.6310340166091919, 'Mixed': 0.014928733929991722}
{'RequestId': '2e2b7889-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2e2b7889-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.07128381729125977, 'Negative': 0.059225138276815414, 'Neutral': 0.8305983543395996, 'Mixed': 0.03889266774058342}
{'RequestId': '2e3a93ba-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2e3a93ba-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:21:50 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.07354387640953064, 'Negative': 0.006634528283029795, 'Neutral': 0.906731367111206, 'Mixed': 0.013090225867927074}
{'RequestId': '2e77eadb-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2e77eadb-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:21:51 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.9831778407096863, 'Negative': 4.124168481212109e-05, 'Neutral': 0.014521192759275436, 'Mixed': 0.002259725471958518}
{'RequestId': '2e8a887c-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2e8a887c-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:51 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.034719739109277725, 'Negative': 0.008532832376658916, 'Neutral': 0.952202320098877, 'Mixed': 0.004545070696622133}
{'RequestId': '2e9a66fe-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2e9a66fe-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:21:51 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.06923823058605194, 'Negative': 0.00043996181921102107, 'Neutral': 0.9282198548316956, 'Mixed': 0.0021020062267780304}
{'RequestId': '2eaa6c8f-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2eaa6c8f-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:51 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.09796523302793503, 'Negative': 0.004522969946265221, 'Neutral': 0.8807740211486816, 'Mixed': 0.016737760975956917}
{'RequestId': '2eb91290-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2eb91290-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:21:51 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.061391256749629974, 'Negative': 0.024160588160157204, 'Neutral': 0.8814949989318848, 'Mixed': 0.03295312449336052}
{'RequestId': '2ec6ce31-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2ec6ce31-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:21:51 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.03250955417752266, 'Negative': 0.06317773461341858, 'Neutral': 0.8629013895988464, 'Mixed': 0.04141130670905113}
{'RequestId': '2ed57432-8b61-11e9-9335-f579e8ac6854', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '2ed57432-8b61-11e9-9335-f579e8ac6854', 'content-type': 'application/x-amz-json-1.1', 'content-length': '166', 'date': 'Mon, 10 Jun 2019 09:21:51 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.011478639207780361, 'Negative': 0.0016725141322240233, 'Neutral': 0.9854959845542908, 'Mixed': 0.0013528367271646857}
